[15:07:44] [INFO] Skipping recipe mysticalagriculture:essence/tconstruct/slimesteel_ingot, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:miner/eldritch/raw_platinum, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/sawing/fence_gate/spirit, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagradditions:essence/neutron_nugget, conditions not met
[15:07:44] [INFO] Skipping recipe create:smelting/ingot_silver_compat_immersiveengineering, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/enriching/dacite/walls_conversion_dacite_tiles, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/crushing/white_dacite/walls_conversion_white_dacite_bricks, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:crushing/sapphire_dust_from_gem, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/sawing/pressure_plate/florus, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:miner/ores/cinnabar_ore, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/sawing/boat/ironwood, conditions not met
[15:07:44] [INFO] Skipping recipe create:crushing/compat/byg/emeraldite_ore, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagriculture:seed/crafting/end_steel, conditions not met
[15:07:44] [INFO] Skipping recipe create:milling/compat/botania/light_gray_petal, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:miner/ores/bloodstone_ore, conditions not met
[15:07:44] [INFO] Skipping recipe create:splashing/ic2/crushed_raw_uranium, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/sawing/door/witch_hazel, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/dye/light_blue, conditions not met
[15:07:44] [INFO] Skipping recipe ae2:matter_cannon/nuggets/titanium, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagriculture:essence/redstone_arsenal/flux_ingot, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagradditions:tconstruct/casting/prudentium/ingot_gold_cast, conditions not met
[15:07:44] [INFO] Skipping recipe createaddition:compat/immersiveengineering/pressing/constantan_ingot, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagriculture:seed/reprocessor/marble, conditions not met
[15:07:44] [INFO] Skipping recipe pneumaticcraft:pneumaticcraft_fuels/hydrogen, conditions not met
[15:07:44] [INFO] Skipping recipe create:pressing/compat/immersiveengineering/plate_aluminum, conditions not met
[15:07:44] [WARN] Recipe ironfurnaces:upgrades/upgrade_allthemodium[minecraft:crafting_shaped] failed to parse due to an error on component: Invalid component 'key' (pattern<ingredient>) - Component 'ingredient' is not allowed to contain empty values!
[15:07:44] [INFO] Skipping recipe occultism:miner/eldritch/raw_allthemodium, conditions not met
[15:07:44] [INFO] Skipping recipe create:crushing/compat/immersiveengineering/coal_coke, conditions not met
[15:07:44] [INFO] Skipping recipe create:milling/compat/atmospheric/hot_monkey_brush, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:crushing/le_mox_dust_from_ingot, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagradditions:tconstruct/tools/casting/inferium, conditions not met
[15:07:44] [INFO] Skipping recipe createaddition:compat/tconstruct/hepatizon, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/enriching/red_rock/walls_conversion_red_rock, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/crushing/red_rock/walls_conversion_polished_red_rock, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagradditions:gaia_spirit_crux, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/crushing/red_rock/conversion_red_rock_bricks, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/dye/large_lime, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:miner/eldritch/sal_ammoniac, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:crushing/plutonium_dust_from_ingot, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/crushing/white_dacite/slabs_conversion_white_dacite, conditions not met
[15:07:44] [INFO] Skipping recipe projecte:full_star_gem_boots, conditions not met
[15:07:44] [INFO] Skipping recipe create:milling/compat/byg/cyan_rose, conditions not met
[15:07:44] [INFO] Skipping recipe create:milling/compat/byg/fairy_slipper, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagriculture:seed/crafting/elementium, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:miner/ores/aluminum_ore, conditions not met
[15:07:44] [INFO] Skipping recipe create:splashing/thermal/crushed_raw_nickel, conditions not met
[15:07:44] [INFO] Skipping recipe create:milling/compat/regions_unexplored/hibiscus, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagriculture:seed/crafting/hepatizon, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/enriching/white_dacite/slabs_conversion_chiseled_white_dacite_bricks, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagriculture:seed/crafting/flux_infused_ingot, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagriculture:mystical_flower_agglomeratio, conditions not met
[15:07:44] [INFO] Skipping recipe create:crushing/compat/silentgems/citrine_ore, conditions not met
[15:07:44] [INFO] Skipping recipe create:milling/compat/regions_unexplored/blue_lupine, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/enriching/mossy_stone/slabs_conversion_mossy_stone, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/enriching/dacite/stairs_conversion_cracked_dacite_bricks, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/enriching/white_dacite/walls_conversion_cracked_white_dacite_bricks, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/sawing/fence_gate/florus, conditions not met
[15:07:44] [INFO] Skipping recipe create:crushing/compat/druidcraft/amber_ore, conditions not met
[15:07:44] [INFO] Skipping recipe create:milling/compat/byg/allium_flower_bush, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:crushing/iridium_dirty_dust_from_clump, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:miner/ores/blue_gemstone_ore, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:miner/eldritch/raw_iridium, conditions not met
[15:07:44] [INFO] Skipping recipe ae2:matter_cannon/nuggets/technetium, conditions not met
[15:07:44] [INFO] Skipping recipe mekanism:compat/biomeswevegone/pigment_extracting/large_orange, conditions not met
[15:07:44] [INFO] Skipping recipe mysticalagriculture:seed/crafting/platinum, conditions not met
[15:07:44] [INFO] Skipping recipe occultism:crushing/pewter_dirty_dust_from_clump, conditions not met
